45313	T5Y 2W1
81725	89501
8148	19063
50181	37115
11955	19406
26459	63123
16987	33559
14414	19317
67967	08098
3731	33563
88693	83714
56773	85718
20402	33716
17756	18974
86471	19106
73690	34608
23850	19096
96864	46204
30422	85701
85623	T6H 3G1
8373	19355
83560	46214
90829	33612
5775	33756
74794	08033
82584	37212
79592	19103
17255	19401
61067	85712
28558	85756
46349	33704
16032	93103
16719	33570
95460	85741
68159	18936
96890	37203
42487	46220
84979	19428
57234	33759
63777	89501
40547	85713
62310	19382
79228	63017
12913	89502
6828	62254
72703	08034
91505	63044
5628	85710
25611	85706
82186	19474
63260	85705
4414	33618
34623	19147
65889	37212
56596	93101
99844	34677
68214	89501
80285	19010
20382	19153
83527	33629
14208	89512
53402	70117
92888	89431
73393	33701
93142	19064
71723	63136
5570	37201
51789	89512
40510	70115
64495	34638
94988	19053
34595	46221
45744	T8A 2G4
17866	83714
83793	83616
83373	85710
88522	33543
31686	93013
67348	33511
12500	46032
20673	34677
91559	19103
58239	46220
88660	08043
31703	70116
32513	63105
98685	19475
21481	33596
11214	T6C 0Z3
84620	37212
30844	T5P 4B3
91405	19380
29589	19148
48478	83642
28139	18966
1322	T6M
19420	89501
2409	33710
47812	46250
88312	46032
71061	37211
22048	33629
84515	34637
49603	08075
63033	08530
16618	63141
14911	33626
88345	33614
79151	19103
31156	46204
73292	33710
20108	63110
8384	85614
35634	85750
64426	46038
54426	70130
35546	83704
92172	46254
96259	85710
76483	18940
596	19002
32494	89503
48535	63011
69289	89503
56457	19004
19569	85719
56321	37219
36377	08530
21659	37201
47573	63301
86624	33708
95079	08055
10776	T6V 1J6
7968	19107
77971	46208
39310	37203
79792	85710
87377	T8H 2A2
83792	33708
95864	46112
39581	93101
76364	83709
18103	46219
33795	19147
55832	34652
67833	19143
78506	62035
3936	33615
48400	19002
26203	33772
11070	85706
84556	70119
13913	37203
59660	08518
24041	33618
58593	46227
69074	T8H 0C1
36892	19403
26465	62258
80726	34655
77643	08028
82331	T5H 2L9
10164	33770
74091	85716
54671	37211
32399	08053
42089	63118
50683	93103
55029	T5S 1M9
57200	63110
7716	08080
36827	08034
80286	19809
47163	83702
7454	19406
91763	19102
79658	83706
17553	85743
1265	19103
21269	70116
7806	19102
52311	19067
26131	19422
4569	70119
23219	37072
69807	19150
42469	19087
55573	93105
45376	19464
45769	70124
24523	33710
98836	19341
35868	33611
71809	37203
35461	89431
82976	46254
75197	19018
73709	18976
3865	T5E 4C2
17912	83642
22732	19006
68178	19063
2840	19046
96121	89509
50088	37064
53023	83702
45731	46250
86027	33647
98546	93105
25570	19114
8492	37067
73003	85741
72835	63144
42352	93117
53909	19130
88672	33770
72792	33549
8279	85713
68607	08108
84499	34653
23442	37122
84293	63141
60847	83705
92783	37204
80134	08002
44159	19104
59387	85715
25680	33556
85241	93101
84334	37115
50915	T8A 4N5
76283	85711
24728	19107
76113	19023
90344	19034
47593	37075
54651	70130
99831	85750
67625	85719
10158	33569
99367	19087
14152	08108
72427	85705
31847	70130
57938	T5S 0B9
7992	70065
5954	19003
38150	33702
84153	85712
66464	63011
90041	19406
11089	08077
21579	19106
12064	63110
14926	89502
30789	33615
11005	18902
49292	19128
50329	19103
100667	37067
95550	19125
82803	33602
80331	19102
19129	37214
29485	33624
2523	37209
5238	70130
14913	19075
63236	33511
10932	63102
77630	T5T 4M2
30829	19805
83514	33556
5743	33611
64223	19129
82074	70116
88757	08012
61686	89511
80070	33710
22279	46205
27743	46250
55016	37204
42403	70130
65663	70094
60209	19107
46528	70122
49406	18940
6034	37201
57351	70122
91603	19150
52760	63017
14914	34691
91206	63129
69870	18901
31275	85719
5030	34668
9122	63112
47700	19128
55787	70094
79664	33609
91364	70115
23121	19090
2894	18923
11976	34668
10178	19067
996	08611
65631	89502
77262	85711
55764	T5S 2E7
44211	63141
30222	19107
40387	19134
9631	70001
65722	19020
60200	33612
97689	19805
18520	19127
12967	19148
55201	08081
40496	19083
70263	33705
17669	19111
10041	33549
55570	85719
18888	37215
25046	19107
92090	37215
53799	19468
19317	19405
39820	19087
86163	T5W 1B4
33704	08057
69930	33607
22904	33617
26051	46203
13489	19090
31077	63110
32541	19107
80734	08012
90171	46220
98058	37216
24568	85715
40566	08054
1768	19147
50701	19808
16163	33647
9648	19146
70319	63130
27543	85745
83292	34698
49920	62034
16879	85713
11175	46226
72316	83704
16305	19104
89632	34639
22295	19003
44970	T6E 4B1
42548	33634
52887	89431
19940	33637
7739	08034
22792	63131
92697	19123
11882	85705
49004	33604
4182	37211
100017	08028
1389	T5L 5E7
20770	18977
8668	70130
85794	46240
63278	63101
23034	19446
46419	46224
87263	34698
88369	46077
11524	85741
82521	85710
38704	63301
57969	33647
94269	34653
32974	70115
80247	T5P 4B3
29127	83642
54083	T6E 1Z9
56076	85704
43083	19118
66123	46268
89864	19026
89304	89439
14808	33618
77633	34698
1654	70116
812	63108
11179	83702
78757	83702
31371	08077
49362	63021
5627	33772
18782	T5J 1S5
63404	19033
2912	93013
8450	89511
77581	33614
32642	89431
75004	89521
84828	37064
86207	70002
55926	T5J 0Z9
53701	70118
40768	70116
78437	85719
50285	46254
53598	33767
6104	33578
88552	19438
11215	19063
48577	19103
48931	19148
27714	83702
67170	33706
50470	63117
13519	34652
32387	33713
18094	19106
99659	46220
44843	89501
27306	37072
40640	63141
57965	37203
60408	19106
19068	46268
98903	89521
84640	19805
2850	19104
94993	34695
70418	08045
97599	37214
74276	33624
12881	85712
96953	33626
29086	83616
66249	37243
40309	63130
34167	33767
39506	46254
44834	46280
1465	89501
51766	46142
64310	85745
34625	63010
40559	63010
73323	08094
74289	33773
98080	19020
63827	33703
96749	33626
54298	T6N 1L4
80330	33629
25138	93103
96911	19372
64915	89502
52533	37138
11446	63110
68549	19125
83111	33584
17448	33761
19761	89512
51898	08003
58237	93101
10368	63109
22235	33607
21679	19103
78503	93101
39416	19153
77669	19123
73642	37211
66990	37219
43368	89512
681	T6C 0K2
75869	08052
47713	19446
92344	33701
50740	19064
65803	85701
31248	19442
7697	19102
76611	34668
95332	46250
75465	37212
72800	T8A 6A2
84951	T6J 6V1
8173	70119
97205	63017
71564	62035
29562	89509
70276	70115
3786	19401
4418	19438
11801	63043
58274	37115
51841	89509
83341	63004
77074	37217
8180	63118
24635	19103
52142	19003
9717	88431
3411	19446
63850	63114
10341	33634
92721	62208
78201	85712
40160	19046
59614	33604
9015	19382
15808	62040
24095	18917
79335	33619
86531	33607
92418	33764
86899	19143
56007	70116
94080	19102
72325	33578
75680	63122
39329	19106
33960	85711
12878	19019
8968	46221
38982	19107
69614	19031
96224	37138
78471	85719
16727	19107
62418	85701
2762	33573
91617	33634
62691	93101
17718	46250
19092	34683
43405	70116
19537	63108
43649	08043
98088	63130
64398	19456
18760	46202
56260	33602
44113	70130
34222	19103
71040	19087
33606	33611
65688	19146
2154	33755
5957	19460
43741	19072
44103	85710
87788	19380
91781	85711
96819	37203
44454	08034
80165	70002
10835	T5G 3A6
21204	T6H 4K1
58001	93101
35131	19119
49915	T6E 6B2
14944	85705
78762	63144
36043	33772
16246	19103
67728	63117
14666	08071
99712	37214
72038	93101
76192	19044
100364	18932
26786	19460
65311	89509
19273	08078
42443	89503
69017	19707
39791	34695
94475	89509
29793	18902
80439	63114
89960	33543
34048	08062
48116	19129
72367	37201
97435	83642
93769	19406
49767	46205
16113	19073
2903	37167
75298	33701
24082	18923
16276	T8N 4B2
34667	19154
3279	85716
23647	63135
82383	19147
60798	70053
91751	63135
32523	08057
13155	19147
65715	19072
16058	83705
5296	T6N 1N5
60244	89502
59097	70058
84689	19176
38496	T5T 3J7
82838	19123
46793	89431
70448	70130
67400	37167
22032	37211
42576	08002
81720	19054
48496	08034
16591	34668
87311	33556
40396	37209
6695	37209
42758	33618
89158	33626
12604	63146
11665	33711
24705	33711
57583	19107
50494	19380
13322	33759
5213	33618
83639	T5J 1E6
68198	37211
23742	46229
28777	19046
10147	19143
92515	37172
54665	85713
4154	37219
40883	70005
83072	19030
48081	70119
78259	19104
23788	33647
44206	T6G 2L5
9299	46250
16774	33573
86171	37221
43980	33635
3591	85704
25945	37067
72936	89511
31688	63131
76682	33711
73278	19301
29199	08081
23313	46227
8566	19147
29048	33772
53804	19131
87800	37167
47257	33762
63866	08110
54867	37211
18004	33710
31438	19464
37252	89506
85297	89502
28791	33647
33066	85706
36795	83702
96565	19403
59291	37203
85986	33609
12310	19438
87982	08053
40552	89523
86432	89502
54317	63108
10997	63108
24294	63031
54801	93101
71322	46032
81876	46237
93868	19335
21727	85714
45880	85745
40261	63017
10863	63045
37609	33647
47597	08054
20750	19148
1376	89431
42130	19147
38970	93101
82942	37205
87446	19128
2416	37067
72310	37207
34282	T5E
84375	19094
53727	34653
76856	89521
38492	33612
44406	33773
24409	33761
23450	19311
86365	T5H 0R8
44380	70130
54302	19446
52862	85735
73704	85711
62110	89436
24541	18940
21541	08048
97305	33614
77072	19038
10011	18977
27991	89502
51654	93117
9817	08054
75296	83714
92320	33701
67958	93101
81325	33567
4008	19804
30922	89431
29322	33594
29369	T5J 1G4
84115	63131
515	46254
25828	19120
33762	63124
35426	46227
60366	89511
29954	37067
38027	19047
2839	18938
99931	08093
79960	33613
45269	19004
49087	33781
47869	63129
57406	08054
96963	19102
57250	18902
30565	93101
7461	85719
24297	19146
68176	89512
79694	19041
62070	08077
49801	89503
25172	08085
40812	63074
60264	63119
98584	89512
96133	85714
20574	85712
32490	46032
82971	93105
17761	19154
15323	85719
92699	T5G 0X4
89289	T6A 2T3
88350	37212
78472	19443
34867	70072
14165	19403
84764	19103
51982	33629
37811	19406
93595	63143
66297	46237
24519	19406
63382	83704
30071	08043
922	46202
82436	33710
31726	89502
86124	62220
80071	63044
16680	33716
61415	85741
68145	37209
31133	34654
5753	89441
13090	63044
17898	33618
83462	62269
64093	T5P 3Z6
7166	85747
73803	89502
41340	85745
34119	93108
15248	19106
61291	83646
59662	19462
42835	19147
27949	33764
64559	70148
47790	T6N 0A8
3875	08043
79023	37221
69546	46241
5922	46204
12831	19053
8948	46268
79843	63011
69616	85742
29409	33570
70146	46168
36144	89502
15908	93101
3840	19090
2499	63141
33602	70037
6455	37027
58703	46060
67277	19104
25685	19130
85817	46219
67122	19456
13757	18940
48190	19038
1836	19454
100227	19067
89010	46241
26656	89501
60397	46241
75896	63103
22075	85705
91258	33710
74416	46112
16166	46204
55650	19147
66474	85746
52914	46260
83344	63123
94	19460
89983	19341
81196	19014
71715	46032
86690	34698
39983	37211
61286	89511
78208	19106
36122	19103
75540	85704
43523	19107
45536	37067
34314	85730
67816	63026
41992	19147
31976	63117
58192	19147
25509	19104
89756	89502
46547	89431
29251	33635
18385	33710
93509	19147
97585	46225
94271	89511
50939	70058
64757	85741
21337	18914
75335	T6E 2A4
42417	70116
28874	63033
73233	33707
30354	70123
36706	19134
4068	19104
68831	37076
82668	19087
15983	46219
30549	19438
76151	T6E
21236	19107
50892	19087
37268	19004
17779	37201
7086	33759
8203	19406
9727	08091
75955	33618
48441	18936
96063	70003
53603	19355
35590	34606
84452	46123
98247	T8A 4G6
92595	70130
27851	89502
30053	46204
69191	19136
19541	63125
97743	19067
6027	89523
85052	46204
63507	T6G 2G9
2403	19106
69741	63144
53996	33603
53367	T5H 0C8
40631	85705
86956	34638
631	85712
42178	19147
10713	19446
66213	33710
22682	63118
69437	19038
63136	33612
62161	37205
53711	33763
92014	19104
1129	37221
72520	08098
100531	89501
99908	46220
18157	85719
23070	46240
57635	33613
24004	93117
5459	18964
9134	33629
94191	19462
77119	63010
99947	33708
99086	85710
41159	33771
2045	46032
6666	46225
24882	37066
68656	34668
26555	19123
20858	19123
49509	83709
85099	85741
40649	63131
17892	70116
88861	46224
60758	46037
29994	19010
59429	33544
7608	37203
88817	19148
83091	33626
72467	08002
85841	37206
54097	19146
69446	19104
17344	37211
53479	70003
8548	62220
48973	63134
39497	70058
74947	63141
82707	19090
61930	89431
82886	89509
57787	37214
24756	T5R 1B8
37507	19008
73907	62220
41216	19382
87578	08052
348	62025
94196	19010
18394	T8A 0Z7
24960	37086
12436	19114
20924	85716
67121	19151
65262	70117
78636	85741
142	89503
97610	18944
12514	33774
94700	19382
71104	19808
75625	18940
60744	19803
81878	19090
16124	83642
33841	T5K 0T2
9502	19342
69024	19128
48405	37072
55786	89436
19200	89511
16302	08052
13132	63117
42283	46237
64820	T5J 4Y9
80535	70130
99501	46219
29283	37215
23216	19720
41126	33615
73099	63101
19921	46219
61091	37209
44357	37027
61134	46038
60018	37167
15586	93117
97239	46234
51455	37211
23686	83709
24276	08007
13741	89503
31113	89511
94457	08096
3977	19103
41717	19125
7663	19135
78424	19007
39394	19038
50361	70123
55715	33764
53745	08035
5514	93101
39997	37138
56159	19130
67299	19301
20250	08108
3241	33615
15044	62040
84219	08033
31775	33629
42773	93101
59433	70127
9242	70002
80370	37209
64897	33730
10806	46268
47471	19079
58388	08110
69373	83642
30131	46202
60197	46203
43648	63125
27445	33617
4156	08085
6039	33579
73651	19107
69759	70001
41312	89509
65768	85742
50247	70130
16607	46268
15821	19103
80081	33762
26094	37215
46084	T5T 3J7
94407	19150
98446	34684
68006	89511
53960	08080
57573	93103
58775	37203
97430	34677
79591	18914
509	19012
73732	46184
4734	85719
56707	08080
60806	37203
67432	19064
12493	89501
9324	46220
69523	46201
89639	89431
66724	46240
91246	18940
23099	63118
66925	33602
62928	62221
29860	19440
35871	46278
44736	19382
52541	19806
69836	63088
47053	19104
60581	37203
62607	83704
69934	37211
13427	08002
34716	19380
27366	93117
91672	37215
10228	33767
13680	19004
16312	37214
5133	19107
32876	18901
13425	33625
100590	08083
16521	85718
74141	63011
92300	19355
70690	33647
93890	37013
81974	37067
20699	46256
85120	33704
46492	08085
57923	37076
83437	33761
17078	37221
22877	37214
74993	70123
30215	19106
28997	33617
51073	89512
33803	33617
99850	33609
51202	37221
39912	T5T 5W8
27462	46241
54121	37122
69927	63132
50465	46217
71189	19468
5450	37066
52721	T5K 0L5
46913	63026
60659	89501
13523	19010
86564	89502
28877	33615
81797	70065
11154	19115
72080	70124
26914	33629
54589	37203
32672	62221
20533	46217
3959	70001
53160	18901
76618	70119
38868	19154
50144	08003
105	70119
55101	T6E 3X8
78399	63026
254	19702
27987	70125
94186	33708
4538	46032
71476	37206
92791	T5E 6C1
58472	33511
82432	19064
45207	33544
5747	83616
53833	19119
79914	T6B 2T6
51030	37211
46594	33612
897	T6H 5P9
27492	08085
40630	70130
51588	63143
18699	37209
24063	83709
12661	18901
133	63127
80399	46038
42200	18976
68577	63139
27318	70130
87318	85719
58454	19106
56122	19006
16104	37015
44890	63109
3328	33701
82699	46158
95984	33572
70964	46032
4431	63103
68892	70130
90757	08034
10235	89501
66329	62243
40453	63105
10746	37067
36723	37214
46783	37027
55531	70119
89137	01903
38511	33618
46891	63021
96809	46112
98167	33710
91543	89595
24944	85705
92922	70118
86478	19355
96677	33629
9272	46204
90000	33611
69957	83706
75607	19022
72283	37219
25967	19148
37327	34638
2266	19176
35839	33603
78934	37067
88270	70062
98698	34689
2471	19111
14791	19038
93339	83705
77688	19702
75484	83714
72770	89501
29301	89511
33830	85716
95299	37212
75174	19123
5363	85711
77121	T5T 4M2
69548	37211
29361	19342
19611	70123
14916	T6E 2A3
57080	70006
73676	33756
46808	89502
87885	33767
6330	T6A 1W8
98421	83706
57888	33759
20739	85705
85278	33606
35211	63109
33032	62208
27375	93101
9713	08628
26605	85746
74977	93110
86098	33767
68851	19107
66486	19026
63107	19342
25929	83702
29443	85712
93217	37064
8021	46201
98327	85712
50448	T6L 6N3
98522	33618
65422	33624
32597	T5T 5L9
93542	34691
13864	63110
88355	89509
82543	85742
54435	37138
19279	70053
58652	33767
64833	19148
91791	19146
100319	37214
37210	46240
70834	70119
8934	19335
72087	33770
7881	08107
2733	33615
9403	08053
93224	08053
26868	33511
79934	19401
3726	08053
36133	85711
91546	19120
906	T6G 1C3
20772	93101
48836	T5J 3J5
10774	85704
9709	63117
56942	46143
74039	T6E
36228	19134
16955	37064
61163	63136
100730	89431
33118	18914
64241	08052
71228	46240
47571	19147
62653	37210
96128	85756
96644	89511
3400	63104
91722	89704
70025	89509
19146	62234
46779	63144
100027	89509
44013	89523
2618	33511
46730	33578
13626	19033
41495	63141
72760	70119
66995	33511
88428	19040
46010	89509
81104	33606
27088	T6G 1Z1
56964	70126
45343	70118
36803	19403
10733	33755
69898	19014
19502	89502
66156	37067
1512	T5J 2R7
73624	33559
63463	85710
54718	85730
67818	33860
43894	34698
48674	63017
87381	89503
35366	63044
30514	85704
24050	
17621	19146
65232	46202
37884	37203
49270	83702
69700	19102
51271	08097
64211	63130
22419	63122
79025	46202
22983	37167
23497	08003
9765	37243
94437	19111
90499	70116
57684	19803
97682	19010
65660	85719
93035	70118
982	19106
45821	63107
21993	19122
87202	93117
93871	70117
43234	19380
95310	46225
51160	33619
13911	19076
8088	33625
15989	70062
602	46220
71154	37210
85832	33568
31616	T5H 2R6
25066	37115
95936	33626
89699	19149
3079	70058
99326	19107
70302	70125
85914	93117
17664	08103
18957	19355
15221	70130
22354	93117
20472	19462
98023	08046
71180	63011
17704	63110
4658	08065
6890	08034
8335	37203
43269	62254
40619	18914
52390	08026
52337	37214
21828	T8H 0A3
52172	08029
17824	85713
41655	33610
75745	33708
16240	33610
73718	19103
63449	T5G 3A6
17204	19067
63444	08105
45410	83702
32391	85715
99739	63129
44021	33604
43584	46268
56048	70053
67031	37203
3968	70126
5012	85704
72450	08052
42325	19107
16979	85747
34588	08080
59940	85719
8750	70062
48618	46202
9416	93101
25896	33765
60666	85756
96566	19406
11329	33629
60068	33613
13386	T5H
68627	83646
51379	93105
36907	08034
97766	T4X 0B6
69526	T5E 6W1
60442	37221
61143	19027
5824	33610
62519	19147
4810	19127
28037	37209
69083	33634
1755	T6H 2H3
39429	93101
46685	19103
73478	89436
66528	63011
80594	85749
82365	19143
75591	08002
70126	70119
95764	33706
76100	T6E 1Z1
14835	85704
75621	34698
85439	63105
31630	89502
82807	63144
20009	33603
1815	T6J 5H2
43477	46229
16282	70119
81075	89431
67012	34667
89202	19125
15900	70123
85252	19102
16067	19046
80003	08618
90821	19428
33322	34685
8212	85710
52338	19023
11280	33781
79509	33767
45783	19090
66215	19176
34160	70115
30025	70118
61290	33612
51245	62226
22930	33527
94549	37067
28259	63118
83571	33606
86139	19114
26006	37211
42368	18938
89139	T5A 5B9
27694	46204
73447	37201
63747	18938
98958	46217
3123	63031
30849	33634
66433	89502
22518	89502
21667	19406
30072	19130
26924	70115
40090	34683
75643	19808
98405	83703
100412	33764
94382	33610
97321	19146
35816	19422
83443	85730
90310	08081
22840	19014
24665	33614
65108	08052
89924	37027
12262	08619
82504	18901
30837	62025
51309	19103
74644	T5K 0G6
32428	19107
12686	37122
92017	19103
36147	19103
96296	85719
30777	70119
67738	70117
89753	37228
5326	89502
75479	33607
95246	62269
4195	37212
45438	37122
97760	33544
10948	93105
51742	19136
37216	46168
14288	19050
55743	T5T 5R6
24852	63010
77435	T6E 5T5
69431	63116
15484	63127
70123	08052
29662	19111
41281	63017
23118	85719
70245	63146
4433	19102
98084	85701
75597	83714
25461	37206
60818	63026
36942	89521
44739	46204
79392	93117
98013	19081
67315	63110
55953	19047
25739	37212
28165	70116
99527	33578
53778	33761
86340	33629
10217	19144
360	37027
31213	70003
7290	37203
55398	19106
51168	93105
48425	19014
8018	93117
2187	33612
4562	33511
33200	70006
38891	63105
15497	19808
31781	33767
96143	63131
98222	70112
97249	T5T 4M2
54607	70003
98762	19428
47063	85749
33087	08031
99638	46143
26309	33707
58467	19380
99594	37209
91354	
36254	37204
38255	46203
6384	63118
76355	34606
67566	85711
77150	T5N 3W6
2555	63108
50254	93101
37172	33602
65758	70130
31875	33777
53018	37206
91512	19153
89478	19342
71148	62002
50375	08002
618	19102
7109	33629
69821	08012
48649	37211
18796	89431
50007	37206
20547	08016
45528	T6K 4E7
28038	08022
18018	93105
25338	33604
65324	93101
85709	85710
75135	63301
30848	89511
97941	46250
79271	33596
22740	46240
96540	63122
40194	19406
52609	33609
94968	70130
36883	33614
73068	19468
83403	70130
59538	33634
16787	63116
75311	19468
96161	83703
81120	34689
4422	46268
76036	89501
33143	89502
8129	19104
52668	33781
77036	33606
81443	89436
30394	33704
6364	19406
90097	18954
47381	T5Y 2W1
69761	70065
50064	19107
37921	08054
28669	19406
87291	33610
3089	34639
97688	89502
51735	37064
8714	19134
96546	33781
39462	19135
24261	T8A 2J6
8002	85711
14738	08096
57424	85705
82780	08054
45659	37069
50828	46123
3042	37064
18515	19147
77242	93105
88715	19460
62794	T5Y 3E1
55301	T6H 5K4
66187	89509
91022	08096
25986	19006
24841	85658
91267	83714
8306	93117
23331	89434
40159	34677
28035	37203
45156	19148
71357	33607
64449	33624
8810	62234
69838	08052
23783	89506
19201	62208
24924	T5L 5E8
61925	19335
11629	89502
87091	63112
57044	46268
63181	46250
43985	63109
82566	46250
94671	70006
14066	70130
85640	89503
79610	83702
71871	08090
86376	33625
30847	34669
25793	70116
95908	T6N 0B1
60545	63122
44114	33566
93800	70122
69628	63155
41405	19195
53498	T5A 1C3
73031	46204
20353	19149
63607	46239
81442	70003
16717	63117
54964	19456
25691	63102
19136	85737
4199	19382
45358	19335
22030	19147
3413	19107
27994	34639
95307	63033
28141	19148
71998	70118
20928	19103
76480	85716
23597	89502
54316	33612
79280	63125
61872	34652
84843	70003
60654	33527
31749	19056
11983	19107
71716	19020
13271	33647
61403	19067
77247	18951
83646	33602
72066	46203
88868	70131
86046	19462
3864	70126
90845	70118
73584	70062
93924	85701
77554	18940
87053	T6C 4A6
96140	33777
21796	70115
27336	19008
39041	93101
69422	85706
19465	85710
84081	19128
17645	19123
19005	19382
82014	37076
91447	19104
10145	63011
7626	63139
77795	33609
32749	19148
88058	46260
97081	46204
72111	83616
42287	63126
84856	33702
86289	08108
36224	T5L 3C4
11160	08054
67687	85748
61277	19114
82472	70130
28643	85712
87301	63130
21468	19100
60934	19380
38239	46032
6148	89506
45436	89523
18768	89441
32038	19130
3799	19145
31089	T6E 4P4
32422	08002
40161	19341
90864	70005
54657	33606
97224	19473
53930	33558
51943	37211
2093	89502
15998	70116
72995	46220
48151	34654
28693	19146
27571	19406
70141	33548
40391	46260
62428	19141
8262	46224
29418	19342
21217	37212
68164	83642
84584	70112
59596	19103
25609	89511
59646	70065
79454	19446
53425	63033
22332	33603
40761	33781
71565	46032
93282	19403
72689	85705
90461	85747
24396	93013
20500	70122
40529	93101
74914	33626
377	37072
11876	33618
83368	37209
38456	46268
62449	70119
52317	83705
82054	33604
64009	08043
54986	89503
77710	93105
9245	08077
49927	T6W 1A8
