12358	3.9699999999999998
12853	4.29
2972	2.83
13600	3.71
9728	3.71
11324	3.58
716	3.7800000000000002
15326	3.7
8172	3.73
13868	4.44
7185	4.21
1535	3.85
4329	4.7
14584	3.43
4606	3.6
11990	3.67
1943	3.49
12028	3.34
9111	4.17
2905	3.3
1081	3.61
6983	3.74
6623	3.58
2304	3.26
8874	4.18
15298	3.66
13457	3.79
14924	3.93
15862	4.02
14792	3.23
1695	3.5300000000000002
14872	3.7199999999999998
726	3.71
3314	3.83
15864	3.87
1362	3.59
4258	3.35
543	2.86
16278	3.81
5289	4.05
14733	3.73
15833	3.6
3100	3.56
4987	3.49
3391	3.61
7052	4.25
6197	3.89
15597	3.66
12983	4.35
15580	3.84
15709	3.41
14931	3.92
5661	3.7800000000000002
9899	3.96
8923	3.9
1819	3.75
13965	4.03
1804	4.72
9016	3.31
525	4.14
6101	3.55
13946	3.39
11769	3.77
1242	4.02
928	3.75
2126	3.2
7761	3.56
9640	3.69
384	4.0
15027	3.01
2036	4.1
488	3.85
16002	4.32
764	3.71
3473	3.87
9233	3.7199999999999998
8926	3.99
11950	3.59
3508	3.94
3184	3.86
1549	3.94
15747	3.79
8866	3.79
97	3.23
1379	3.55
12344	3.58
12818	3.48
11392	3.7800000000000002
9463	4.51
4773	3.64
14276	3.29
3885	4.43
3157	3.9
2150	4.13
4868	4.08
1999	4.16
3666	3.35
12739	3.99
12313	4.06
9209	4.04
7256	4.07
6466	3.66
1126	3.69
1485	4.4
2384	4.26
2932	3.6
3525	3.4
1115	3.5700000000000003
5433	3.44
2059	3.46
13875	4.04
12624	3.7199999999999998
12545	3.52
8644	4.15
2824	3.71
15866	4.29
9574	3.71
1057	4.5
16472	4.35
12459	3.66
7471	3.66
967	3.93
10129	3.91
4810	4.0
6210	3.93
2142	3.3
10593	3.4
265	3.9
14515	3.5700000000000003
9590	3.88
115	3.62
12764	3.3
1152	4.04
6441	3.75
16499	3.37
12355	3.89
9358	4.13
6161	3.31
5428	3.75
14962	4.15
14028	3.86
15147	4.04
1553	3.94
10225	3.5700000000000003
6692	3.19
348	3.94
9445	3.75
3629	4.04
7067	3.8
4147	3.7800000000000002
14847	4.16
1127	3.85
11074	3.71
9520	3.24
2398	3.44
5028	3.95
11873	3.62
9387	3.83
3467	3.5700000000000003
10202	3.95
15262	3.39
2577	3.51
3371	4.13
4970	3.7199999999999998
10408	3.55
6563	3.6
14802	3.99
2712	3.74
6286	3.93
13034	3.7199999999999998
15163	3.68
15008	3.51
6491	3.58
11948	3.62
9159	4.15
2184	3.45
15418	4.12
4348	4.51
3304	3.68
2554	3.55
5002	3.8
1264	3.86
13670	4.5
14146	3.7199999999999998
5295	4.21
13708	3.67
6296	3.42
10168	3.31
6938	4.02
11697	3.96
9280	3.76
8147	3.19
14483	3.56
3974	3.74
11860	3.5700000000000003
13879	3.44
8157	3.5300000000000002
9509	3.51
10852	4.11
8128	3.7800000000000002
10505	3.18
14757	3.67
7713	4.08
11185	3.7800000000000002
3255	4.99
14396	3.31
9643	3.85
1636	3.7
8315	4.1
6904	3.87
15763	4.15
14777	2.93
12537	3.71
4201	4.77
14964	3.58
16378	4.43
13183	3.5300000000000002
7160	3.84
9018	3.74
10166	3.59
887	3.41
2135	3.43
10823	3.8200000000000003
7864	4.67
12981	3.75
2410	3.65
14292	3.59
16074	3.81
12416	4.54
9730	3.54
13047	3.9699999999999998
3993	3.61
940	3.5300000000000002
14663	4.49
5108	3.87
15476	3.75
11961	3.76
58	3.5
2723	4.35
8724	4.11
6383	3.92
11299	3.99
10053	3.43
8737	4.02
2794	4.16
16048	3.8200000000000003
4026	3.73
1415	3.29
3421	3.63
16322	3.69
3101	4.2
2619	3.55
902	3.75
9672	3.71
12737	3.12
7805	3.48
16392	3.4
7061	3.55
1449	3.58
4465	4.03
11247	3.79
7440	3.54
1607	3.45
5588	3.8200000000000003
4985	3.8
5894	3.59
4432	3.7199999999999998
5708	4.43
9200	3.66
1456	4.22
11158	3.64
7948	3.94
1667	3.63
12972	3.74
9240	4.11
12896	3.92
4741	4.25
13122	3.2
3553	3.81
2245	3.91
5204	3.45
12820	4.2
3522	3.6
9409	4.19
5654	3.43
14685	4.07
15752	3.5700000000000003
8974	3.9
16108	3.89
4851	4.55
11755	3.7
15268	3.91
13287	4.02
14233	4.33
866	3.59
7926	3.94
8256	3.94
13364	3.59
15224	4.19
7760	2.92
7467	3.74
4976	3.89
16023	4.13
14889	3.6
6164	3.7
13173	4.21
10170	3.2800000000000002
11194	4.26
2303	3.9
6855	3.6
10314	3.94
7374	3.22
701	3.9
16522	4.29
2166	3.81
15631	4.01
2508	4.24
16326	5.0
7676	3.54
10355	3.9699999999999998
13449	4.26
4545	3.66
16507	3.68
7201	3.34
13097	3.56
1074	3.7
15366	4.19
9008	3.94
382	4.72
12067	3.75
2053	3.4
7225	3.44
2990	4.04
13331	3.7199999999999998
16469	3.66
12033	3.96
12362	3.86
14590	2.69
10278	4.41
15621	4.27
6723	3.5300000000000002
1793	3.24
9193	3.9
9019	3.86
13556	3.7800000000000002
2020	4.58
9671	4.08
10099	4.04
14174	3.77
14279	3.36
2610	3.63
15808	4.33
9746	3.84
6172	4.08
2468	3.5700000000000003
7186	4.11
11159	3.05
8512	3.68
7842	3.92
8864	4.17
2128	4.34
2699	3.77
128	3.91
6598	3.49
15629	3.9
2659	3.63
7328	3.6
5829	3.77
3790	3.24
7751	4.0
3576	3.77
933	4.34
7952	3.54
11206	3.84
5142	3.9
16039	3.7199999999999998
8086	4.49
5274	3.89
14648	3.31
3233	3.2
3602	3.7800000000000002
16346	3.6
4285	3.62
14986	3.46
173	3.2
11225	4.33
5105	4.6
2342	4.59
5069	3.49
6528	3.69
1025	2.92
4207	3.31
5458	4.34
3137	3.76
13968	3.37
11257	3.74
16132	3.51
13334	3.54
13622	3.34
8803	4.14
8799	3.66
9617	3.98
6329	3.9699999999999998
14809	3.7199999999999998
15770	3.79
15175	3.95
6967	3.7199999999999998
11624	3.96
11222	3.92
16452	4.85
1061	4.27
10471	4.39
1742	3.95
8396	3.48
8298	3.8
15292	3.66
10659	4.05
7792	3.52
3248	3.48
10074	3.5300000000000002
11698	3.65
9136	4.01
2873	3.88
13658	3.81
15452	3.77
11241	4.34
14232	3.25
6061	3.6
3732	3.75
530	3.99
13008	3.5
14428	3.84
9137	3.69
12181	3.8
2772	3.68
5210	3.76
8395	3.65
11094	3.59
3288	4.04
13224	3.15
10644	3.94
1738	3.9
16186	3.89
3442	3.44
8851	3.24
2007	3.7
15905	3.65
10682	3.9699999999999998
15879	3.98
1758	3.2
16301	3.13
16006	4.02
13888	3.95
15600	4.5
1902	3.96
7236	4.26
14312	3.56
16509	3.67
7127	3.69
13395	4.5
8347	4.05
11504	4.05
4352	3.52
12281	3.56
10811	3.2800000000000002
1623	4.0
8036	3.92
9883	3.43
12312	3.2800000000000002
1499	3.81
11732	3.76
13549	3.61
12264	4.37
13401	4.41
377	3.93
10728	3.69
15921	3.93
5737	3.92
16302	4.35
14108	4.42
6463	3.7800000000000002
5059	3.69
5746	4.06
8231	3.66
11960	3.35
3408	3.89
1500	3.89
6620	4.01
4884	4.3
16148	3.79
14330	4.18
7070	3.5
8226	3.93
4634	3.89
6749	4.24
7108	3.9
2473	4.06
3931	4.6
4458	3.67
6551	3.71
9736	4.17
14038	3.7
235	3.9
12287	3.84
10913	4.16
10293	4.34
15512	3.68
8438	4.02
2766	3.95
12184	4.51
216	2.88
14433	4.04
13775	4.23
14030	3.87
11139	3.46
2201	4.33
9328	3.67
2144	4.18
13368	3.85
12629	3.63
103	3.65
12024	3.21
9940	3.86
11470	3.89
15981	4.01
14032	3.58
5996	3.19
15235	3.74
7413	3.74
9105	4.67
1864	3.88
8494	4.32
16097	3.91
11326	3.83
13237	4.02
10518	3.25
13916	3.54
11814	3.9
14425	4.22
1929	3.59
2035	4.41
9848	4.29
9054	3.9
893	3.46
13142	3.67
14842	4.06
11339	3.59
578	3.7800000000000002
12782	4.01
15259	4.22
9197	3.71
13079	4.28
2543	3.76
4361	3.98
11708	3.83
1235	3.64
5005	3.27
4175	3.8
4476	3.55
12806	3.99
12040	4.03
13951	3.9
14306	3.79
14870	3.85
2895	3.47
10686	3.14
9432	3.84
12215	3.32
2561	2.96
243	3.63
9191	3.79
12239	4.17
10771	3.63
3563	3.55
1027	3.88
13421	3.99
1185	4.47
5342	4.06
5282	3.79
15390	4.65
6959	3.79
60	4.68
3102	4.31
6957	3.9
8622	3.42
4617	3.55
8739	3.86
8180	3.42
5217	3.7199999999999998
6784	3.27
8218	3.86
7616	4.58
7871	4.06
5626	3.4
15204	3.88
11348	3.44
3485	4.08
5674	3.75
5925	3.73
13808	4.47
2330	3.7199999999999998
16408	3.95
1820	3.81
10069	3.43
7670	3.77
85	3.59
8178	3.67
700	3.91
1613	4.02
13982	3.59
1462	3.9699999999999998
10861	3.17
2034	3.96
3456	3.8200000000000003
10396	3.93
10875	3.62
13029	3.41
8235	3.9
6707	4.33
9224	3.62
10853	4.1
11750	3.66
5261	4.01
10848	3.7199999999999998
5014	3.67
7144	3.74
4151	4.5
13132	3.84
12101	3.65
8354	3.77
13533	3.95
15662	4.14
14118	3.89
2833	3.88
14027	3.3
448	3.38
16299	3.4
70	3.86
12864	3.68
1665	3.9
4592	3.2800000000000002
12735	4.14
15820	4.42
10354	4.13
11386	3.69
10056	4.13
8983	3.81
8430	3.63
5727	4.5600000000000005
13704	3.67
1952	3.59
9221	3.48
728	4.28
47	3.13
5965	4.11
15636	4.66
4975	3.93
10073	3.75
8273	4.21
5797	3.7800000000000002
10454	4.07
3590	4.09
5504	4.29
5833	3.41
3083	3.64
11441	3.9
1703	3.43
8518	3.89
2379	4.31
14150	3.71
3710	3.67
5030	3.56
15625	3.83
8670	4.18
2991	3.86
10925	3.0
11643	4.23
6247	3.64
15321	4.14
8320	4.22
7022	3.62
2446	3.62
10998	4.06
7286	3.7199999999999998
2320	3.9
4094	4.44
7832	3.83
743	3.92
6688	3.64
16034	4.23
6887	3.85
7965	3.68
9425	4.1
9219	4.76
158	4.62
1821	3.85
11508	3.54
1559	3.47
10107	3.31
12331	3.73
5802	3.9
10216	4.36
7635	3.22
7238	3.49
2455	4.08
12642	2.87
5682	3.62
9496	4.14
8191	4.14
4447	4.39
10788	3.98
6165	3.73
9872	3.11
2523	4.65
5519	4.07
12701	3.9
12843	3.49
15569	3.44
11541	4.15
966	3.88
4397	4.76
6610	3.8200000000000003
3827	3.69
14874	3.9
7120	3.52
2223	3.85
6144	3.94
9934	4.14
13998	3.51
653	4.04
9749	3.58
1552	3.92
8012	3.5300000000000002
953	3.34
11913	3.8
11593	3.86
1110	3.86
5997	2.48
12372	4.15
11057	3.83
4506	3.73
988	4.09
15599	3.85
12635	4.13
8965	3.75
6608	3.58
9163	3.6
2664	4.28
16065	4.0
3764	4.49
1119	3.85
10766	3.5300000000000002
10787	4.32
13962	4.45
12695	4.91
1351	3.89
6086	3.13
6057	4.19
548	3.83
12185	4.09
12274	4.07
14336	3.7199999999999998
4424	4.04
7724	3.38
16198	3.95
8173	3.67
4995	3.79
6394	3.5
7016	4.1
1038	3.59
846	4.14
13705	3.52
683	3.81
14061	3.88
6729	4.15
4160	3.66
10331	4.48
6359	3.3
8070	4.05
15670	3.05
14571	3.68
9993	4.1
2250	3.68
5918	3.9
11656	3.81
3251	3.77
7355	3.96
3124	3.7800000000000002
8645	3.81
15719	3.91
10401	3.87
1021	3.41
5563	3.67
648	3.52
276	3.61
7813	4.51
15557	3.4
8314	4.4
226	4.08
14983	3.65
12349	3.93
12123	4.18
11355	4.26
13652	3.9699999999999998
15237	3.69
12842	3.32
11767	4.77
11103	2.77
1228	4.16
4093	3.76
5057	4.29
12759	3.31
4627	3.84
8730	4.21
5003	3.66
2954	3.46
6804	4.11
12959	5.0
15424	3.3
12594	3.43
15044	3.91
15781	3.62
2813	3.99
4355	4.26
6066	3.65
14588	3.87
6374	3.58
12167	3.75
768	4.02
14897	3.81
16498	3.8200000000000003
1756	3.55
4152	4.28
4315	3.96
7573	4.26
3517	3.48
13751	2.24
2960	3.05
8234	3.67
10742	3.96
4400	4.16
10944	3.69
14468	4.15
10701	3.7199999999999998
5880	3.95
6440	3.4
9334	4.84
10205	3.95
2031	3.81
6282	3.8200000000000003
5697	3.7199999999999998
15284	3.99
2529	3.86
15564	4.46
13478	4.16
11631	3.35
13774	4.38
10312	4.06
976	3.54
16317	3.42
12173	4.07
1130	4.17
3189	4.13
1712	4.31
14346	3.92
8176	4.39
7935	3.37
14939	3.65
16428	3.34
6511	3.86
6390	2.99
1506	3.84
12948	3.5300000000000002
135	3.46
9202	3.51
8122	4.53
11431	3.45
14120	3.84
16239	4.0
11951	3.95
9166	3.92
5910	3.62
1198	4.33
12848	3.74
12283	3.5700000000000003
3700	3.88
10397	3.3
9802	3.8200000000000003
6829	3.24
10388	4.03
14512	3.85
1529	3.83
5051	4.0
9609	2.77
14739	3.52
10776	4.14
15995	3.41
12776	3.92
5681	4.0
6869	3.76
4222	4.59
12097	3.43
4552	4.13
15843	3.17
14269	4.08
5074	3.62
9835	4.31
12600	3.41
8243	4.08
14664	3.2
101	4.04
12784	3.3
3976	3.91
9157	4.08
7855	3.67
13798	3.46
13017	3.67
9558	3.55
12214	3.7
9814	4.34
3078	4.03
2420	3.92
3382	4.09
2703	3.51
13197	3.31
8615	4.07
4515	3.85
10850	4.16
15603	4.13
2046	3.85
2849	3.69
11706	3.8
7294	3.76
15675	3.5700000000000003
1650	4.08
6833	3.51
461	3.7
1392	4.06
12231	3.13
2155	3.07
11982	3.45
15663	3.46
9969	3.33
6047	3.12
832	4.44
5011	3.33
1209	3.81
3619	2.59
8496	4.22
2666	4.18
7962	3.65
11854	3.4
8439	3.91
992	3.63
15853	3.52
6908	3.81
15524	3.51
5239	3.5300000000000002
4387	3.14
2213	3.65
15973	3.61
9928	4.31
3023	3.5700000000000003
8319	3.63
506	3.95
13423	4.09
11749	3.58
12074	3.93
9129	3.64
12078	3.94
6469	4.41
3659	3.19
8757	4.2
3823	4.39
1924	3.96
6993	3.8
2055	3.86
2061	3.51
16214	3.47
98	3.36
3368	3.46
2332	4.1
10342	4.41
15703	4.14
10735	4.0
4684	3.84
2412	3.52
6338	3.92
14616	4.25
7714	4.08
15278	3.79
4508	3.59
10449	3.19
2483	4.32
15704	4.03
10603	4.17
3212	4.02
845	4.31
3275	3.49
15408	3.92
3037	4.32
1855	3.59
10448	4.22
2032	3.6
15104	4.33
10948	4.11
9944	3.67
8930	3.95
7978	4.02
13507	2.93
14023	4.27
801	4.14
16013	3.91
10112	3.5
9017	3.88
9449	3.59
2671	3.55
6929	3.58
15414	3.68
13270	3.25
5535	4.06
4734	3.29
12515	4.33
10932	2.98
5716	4.03
12500	4.12
5784	3.41
12697	2.81
13119	4.21
3088	3.93
9037	3.99
5974	3.83
5641	4.25
5647	4.47
9803	4.31
4497	3.45
313	3.75
15900	3.79
6910	3.81
7246	4.38
5250	3.89
16457	3.2800000000000002
90	4.48
7611	4.46
12810	3.91
9057	3.86
9330	3.38
11113	3.95
4260	3.7199999999999998
2136	3.49
12456	3.76
7134	3.79
8401	3.51
904	4.08
83	3.69
781	3.34
13045	4.01
15639	4.39
5183	2.74
3804	3.67
4303	2.84
15620	3.96
11119	3.76
13650	4.59
5007	4.19
3179	4.02
3310	3.88
13092	3.9
11399	3.85
14707	3.5300000000000002
4433	3.58
7850	3.68
5277	3.43
5518	3.89
16530	4.29
11270	4.16
7493	4.09
2405	4.35
13744	4.57
6871	3.8
2227	3.24
16156	4.03
14172	4.25
4910	3.88
12963	3.27
12145	3.8
13542	3.93
462	4.19
8867	4.63
2305	2.9699999999999998
14799	3.5300000000000002
14035	4.22
6174	3.94
9412	4.33
859	3.67
15277	4.41
11965	4.78
8652	3.95
9882	3.36
10188	3.8
14338	4.25
14247	3.8
14607	3.88
15479	4.52
11216	3.77
4516	3.8200000000000003
8559	4.38
676	2.92
12198	3.47
7033	3.5300000000000002
4662	3.75
3571	4.1
4095	4.14
1343	3.5700000000000003
12298	3.5300000000000002
15363	3.92
16193	3.66
1188	4.58
2791	3.25
8040	4.06
2440	4.11
5898	3.48
4800	3.83
8415	3.67
2324	3.89
6321	3.24
8708	3.88
1925	3.98
5686	3.87
2908	3.95
8588	3.96
2796	3.81
2621	2.94
905	3.58
7335	4.2
14432	3.69
8366	3.65
7211	3.69
11171	3.18
4616	4.03
11474	4.88
1428	3.9
2857	3.38
11649	3.69
6019	2.44
15177	3.18
2656	4.03
3001	4.08
9915	3.68
5111	4.47
2385	3.71
16281	3.54
11688	3.85
6816	2.93
14636	4.29
14760	3.6
12191	4.02
12485	3.84
12194	3.16
167	3.6
2442	4.09
3687	3.98
10572	3.63
12410	3.5700000000000003
13414	3.7800000000000002
9314	4.32
15047	4.33
1671	3.88
4598	4.11
10828	3.8
5764	4.11
11904	3.69
3793	3.45
14678	3.65
3501	3.43
12795	3.7199999999999998
13138	3.71
15674	4.17
2090	3.84
11042	4.38
11502	4.54
9533	3.77
4507	3.15
14857	3.67
10714	4.05
7979	4.12
3043	2.2
7384	3.7
10808	4.04
889	4.18
8064	3.99
6150	3.33
4198	4.08
15154	3.85
4288	3.93
16455	3.83
15852	3.88
2998	4.03
12826	3.9
8868	4.04
7028	4.66
8663	3.07
12258	3.8
12614	3.68
4956	4.03
1507	3.88
1016	3.94
14110	3.74
14098	2.58
12207	3.83
11527	3.77
10128	3.5700000000000003
16341	4.2
4919	3.92
13205	3.83
11699	3.98
2444	3.94
9384	3.8
14299	3.26
5466	3.55
11715	4.55
14928	3.73
168	3.19
8997	3.61
2441	3.9699999999999998
2236	3.96
4451	3.9
9376	3.54
16102	2.76
3859	4.22
13010	4.04
4145	3.84
11601	3.89
3437	3.89
5033	4.87
10813	4.07
5442	3.51
11829	4.29
11215	4.0
3463	3.48
11621	4.17
15217	2.8200000000000003
14057	3.9
15934	3.5
8208	3.92
12705	3.41
13340	3.42
11605	3.77
2648	3.02
16184	3.93
7980	3.21
14873	4.14
3660	3.5
11172	3.47
9427	4.13
5000	4.32
15309	3.46
7333	3.61
9708	4.25
6357	3.7
2153	4.34
5688	3.95
9271	3.44
1256	3.59
15616	3.59
12687	4.44
7094	3.7
12526	4.17
5602	3.68
12246	3.95
8646	3.7199999999999998
691	3.63
5260	3.41
10334	3.9
8195	3.79
4522	3.45
2537	3.16
11915	3.81
12449	3.61
11160	2.86
3423	4.24
371	4.0
10871	4.19
2700	3.29
4945	4.48
16501	4.83
2335	4.13
8884	3.94
7459	3.65
9475	3.06
13245	4.0
13283	4.12
13480	3.89
14004	4.11
9041	3.34
14808	3.95
8859	2.34
14463	4.04
125	3.75
365	3.98
8154	3.71
4096	3.93
1157	4.02
3296	4.49
257	4.13
9068	3.64
8889	3.68
7337	4.0
5976	3.87
532	4.17
5135	3.94
13465	4.25
14245	3.96
7063	3.93
12256	3.45
14741	3.44
11366	3.06
11182	4.5
14304	4.23
16520	3.88
5411	4.6
4421	3.9699999999999998
4767	4.06
16224	4.62
14241	4.49
15081	3.8
8183	3.31
13996	3.93
14389	3.77
11127	4.14
5668	4.31
2488	3.55
362	4.09
2472	3.92
6034	4.29
7825	3.85
838	3.5
6270	3.1
6431	4.08
13551	3.38
12446	3.92
16532	3.4
12503	3.86
8522	3.92
9543	4.29
16525	4.13
16221	3.11
15601	2.93
10318	4.08
13642	4.16
13009	3.63
4103	4.1
7259	3.75
723	3.89
14136	4.17
13161	3.54
7693	3.6
8162	4.01
15803	4.03
7519	4.14
16105	2.88
7879	3.05
15182	3.47
12878	3.96
6808	3.56
14687	3.43
4034	4.16
2827	3.88
11455	3.75
3877	3.08
15139	3.64
9650	3.62
15746	4.04
1335	3.3
13438	3.22
15596	4.41
15711	3.67
51	4.0
1420	3.37
7151	3.26
14352	3.61
9721	3.81
5890	4.46
5914	4.1
2450	3.95
15397	3.34
8981	3.34
6409	3.7800000000000002
694	4.24
10886	4.04
15306	3.44
6105	3.87
14916	3.65
660	2.8200000000000003
12348	4.4
9114	3.8200000000000003
10476	3.5300000000000002
14981	4.07
10959	4.13
1938	4.12
6347	3.36
9566	3.61
6325	3.71
15229	4.3
4797	3.7
874	3.45
9916	4.46
2963	3.73
8207	4.46
13684	3.2
9700	3.74
9946	3.91
7841	3.46
14919	3.84
14424	3.24
14415	4.07
9756	3.8200000000000003
6097	3.44
2060	3.96
9292	3.66
1893	3.73
3114	3.77
222	3.56
10606	3.45
14499	4.42
4125	3.37
5361	3.17
8768	2.75
10863	3.65
8593	4.13
7359	3.07
7629	3.66
15756	4.05
10072	3.83
1298	4.04
15430	3.56
12850	3.36
2846	4.57
6625	4.11
3818	3.22
7039	4.0
16410	3.64
3741	4.0
12208	3.52
4452	3.79
7237	3.74
4883	3.99
11499	4.02
15571	3.5
8221	3.75
14240	3.74
11984	3.73
9373	3.68
15773	3.7
13294	4.31
7674	3.7800000000000002
16063	4.23
13279	4.28
1073	3.68
14143	4.77
16021	3.95
13492	2.64
6811	3.5300000000000002
10434	4.3
7027	3.55
7566	3.36
174	4.41
14654	3.79
10299	4.02
5151	3.85
5867	4.36
13216	3.64
2855	4.79
3863	4.45
3757	2.44
15364	4.48
4345	3.6
9815	4.16
16463	3.48
9695	3.39
8901	3.63
14479	3.81
1708	3.44
8897	3.0
7934	3.7800000000000002
5830	4.33
12521	3.94
3236	3.5
5921	4.5600000000000005
178	4.13
14674	3.81
4173	3.83
3229	3.96
4881	3.18
11555	4.14
3591	4.32
8358	4.65
5068	4.02
177	3.94
14092	4.37
15633	3.67
12710	2.86
3111	3.25
11125	3.69
2026	4.05
12540	4.0
10619	3.58
13736	2.64
13129	3.79
14450	3.94
16210	4.28
4489	3.29
43	3.65
8850	3.91
12554	4.05
1751	3.48
9254	3.33
12368	3.55
11942	3.37
2748	3.01
3608	3.44
13842	3.81
9216	3.5300000000000002
8536	3.29
7890	3.37
15356	3.71
2782	3.65
11089	4.3
9914	3.62
7226	3.08
3007	4.18
10192	4.05
10065	3.83
10669	3.2
7199	3.98
15957	3.73
1361	3.69
5187	3.98
12975	4.22
4051	3.9
13858	2.71
4738	3.77
13426	3.84
13607	3.73
13112	4.07
11630	3.66
8625	3.73
12564	3.84
2308	4.39
3527	2.49
10404	4.58
16071	4.04
15466	2.89
8374	3.08
6474	3.12
447	3.62
11304	4.03
1496	4.67
8400	3.66
13850	3.93
1171	3.67
7848	2.91
13131	3.8200000000000003
7601	3.65
3061	3.38
15659	3.65
10146	4.55
4086	3.77
7024	4.48
10635	4.15
13094	3.4
9654	3.42
10790	3.98
12179	4.07
8503	3.75
317	4.25
16051	4.39
7896	3.61
3502	3.54
9227	4.31
6385	3.76
1317	3.89
7468	4.53
8051	3.08
12158	4.3
14281	3.7199999999999998
11514	4.38
6395	3.9699999999999998
13598	4.08
12915	4.5600000000000005
1545	3.81
7623	3.89
15279	3.73
15822	3.38
8528	3.77
14423	3.7
7588	3.37
1702	3.87
10691	3.74
8372	4.14
5597	4.29
4668	3.5700000000000003
11301	3.79
5951	4.12
1259	4.14
15077	4.26
15901	3.43
3499	3.36
13210	3.94
16355	4.95
14609	3.74
3219	3.94
11686	4.29
9199	4.36
6813	3.71
13310	3.62
12756	3.25
10620	4.71
5253	4.6
7991	4.13
15449	3.88
2742	4.24
15140	4.24
15990	3.13
16359	3.46
2347	4.06
11638	3.81
14883	3.73
2300	3.07
12112	3.44
2041	3.24
14835	3.5300000000000002
9212	3.7800000000000002
9056	4.2
6953	4.04
873	4.18
8098	4.1
6996	4.17
4025	3.93
10444	3.43
5439	4.96
930	3.62
9122	4.57
4947	3.14
14040	4.04
8143	4.71
12999	4.26
14780	2.91
16293	2.67
2362	3.9
15174	3.8200000000000003
5516	4.31
8293	3.7
12052	3.99
9886	3.98
11457	4.13
3268	4.08
14202	3.71
8551	3.2
1629	4.39
6985	3.99
15717	3.9
8413	3.43
13341	3.35
13745	3.48
12424	4.15
12922	4.69
11198	4.11
14420	3.95
16513	2.88
5835	4.8
12132	3.61
12917	3.5700000000000003
16170	4.03
13599	4.78
8391	3.6
3718	3.91
935	3.67
10681	4.21
9116	3.71
16371	3.51
15276	4.03
8219	3.59
14037	3.21
10083	4.57
4524	3.58
9242	3.48
3849	2.77
14804	4.54
5081	4.4
11730	4.48
13933	4.12
11397	3.8
858	4.02
22	4.38
478	3.83
2394	4.06
4541	2.81
5334	3.27
13690	3.42
14003	4.21
16313	4.52
924	3.92
8590	4.09
3618	3.39
